Datetime,Close,High,Low,Open,Volume
2025-01-17 14:30:00+00:00,230.38499450683594,232.2899932861328,229.72000122070312,231.30999755859375,25704386
2025-01-17 15:30:00+00:00,231.2812957763672,231.64999389648438,230.35000610351562,230.39999389648438,6641037
2025-01-17 16:30:00+00:00,230.25909423828125,231.32000732421875,229.49000549316406,231.2899932861328,5636022
2025-01-17 17:30:00+00:00,229.91000366210938,230.44000244140625,229.88999938964844,230.26499938964844,3639355
2025-01-17 18:30:00+00:00,229.17999267578125,229.9499969482422,228.47999572753906,229.9102020263672,4996598
2025-01-17 19:30:00+00:00,229.44009399414062,229.77000427246094,229.0800018310547,229.17999267578125,4408697
2025-01-17 20:30:00+00:00,229.99000549316406,230.02000427246094,229.22999572753906,229.44000244140625,5430152
2025-01-21 14:30:00+00:00,221.77029418945312,224.4199981689453,220.8000030517578,224.0,25254424
2025-01-21 15:30:00+00:00,220.10780334472656,222.08999633789062,219.6999969482422,221.77499389648438,13429826
2025-01-21 16:30:00+00:00,220.36000061035156,220.77000427246094,219.3800048828125,220.08999633789062,9451785
2025-01-21 17:30:00+00:00,220.40499877929688,221.07000732421875,220.00999450683594,220.36000061035156,6315018
2025-01-21 18:30:00+00:00,221.60989379882812,221.69000244140625,220.3699951171875,220.40469360351562,6914968
2025-01-21 19:30:00+00:00,221.64990234375,221.6699981689453,220.30999755859375,221.60499572753906,7105466
2025-01-21 20:30:00+00:00,222.66000366210938,222.77999877929688,221.33999633789062,221.63999938964844,7242328
2025-01-22 14:30:00+00:00,221.63099670410156,223.35279846191406,219.8000030517578,219.94000244140625,16298662
2025-01-22 15:30:00+00:00,222.85980224609375,223.0800018310547,221.5500030517578,221.63499450683594,6740287
2025-01-22 16:30:00+00:00,222.56500244140625,222.92799377441406,221.6999969482422,222.85789489746094,5094747
2025-01-22 17:30:00+00:00,222.11570739746094,222.85000610351562,222.01499938964844,222.56500244140625,3954228
2025-01-22 18:30:00+00:00,222.74600219726562,222.86500549316406,221.91000366210938,222.1300048828125,3384532
2025-01-22 19:30:00+00:00,223.35000610351562,223.60000610351562,222.4199981689453,222.75,5606510
2025-01-22 20:30:00+00:00,223.77000427246094,223.97999572753906,223.05999755859375,223.36500549316406,5027611
2025-01-23 14:30:00+00:00,225.97000122070312,227.02999877929688,224.38949584960938,224.72999572753906,14316012
2025-01-23 15:30:00+00:00,225.1750030517578,226.3699951171875,224.3800048828125,225.96499633789062,6661602
