Datetime,Close,High,Low,Open,Volume
2025-01-17 14:30:00+00:00,429.18499755859375,434.3900146484375,428.1700134277344,434.0899963378906,8511004
2025-01-17 15:30:00+00:00,429.8949890136719,429.989990234375,428.4800109863281,429.1650085449219,1645569
2025-01-17 16:30:00+00:00,430.6499938964844,430.7699890136719,428.54998779296875,429.93499755859375,2771080
2025-01-17 17:30:00+00:00,431.9837951660156,432.20001220703125,430.4200134277344,430.67999267578125,1536784
2025-01-17 18:30:00+00:00,430.1023864746094,431.989990234375,428.80999755859375,431.93780517578125,1665416
2025-01-17 19:30:00+00:00,430.2850036621094,430.7699890136719,429.5350036621094,430.1050109863281,1615061
2025-01-17 20:30:00+00:00,428.9100036621094,431.19000244140625,428.3900146484375,430.2300109863281,3016441
2025-01-21 14:30:00+00:00,428.4700012207031,430.7900085449219,425.5950012207031,430.0400085449219,4607395
2025-01-21 15:30:00+00:00,428.010009765625,428.9399108886719,427.010009765625,428.4200134277344,1321631
2025-01-21 16:30:00+00:00,428.55999755859375,428.95001220703125,427.7099914550781,428.0039978027344,1260019
2025-01-21 17:30:00+00:00,429.3599853515625,430.89990234375,428.54998779296875,428.55999755859375,1471297
2025-01-21 18:30:00+00:00,429.260009765625,429.5199890136719,427.4200134277344,429.3599853515625,1975165
2025-01-21 19:30:00+00:00,429.04998779296875,429.239990234375,427.5104064941406,429.2349853515625,1665201
2025-01-21 20:30:00+00:00,428.6199951171875,429.1178894042969,427.8599853515625,429.0249938964844,2150912
2025-01-22 14:30:00+00:00,439.7650146484375,441.8999938964844,436.0,437.4700012207031,7524059
2025-01-22 15:30:00+00:00,442.5400085449219,443.29998779296875,439.69000244140625,439.7650146484375,2824249
2025-01-22 16:30:00+00:00,444.760009765625,445.95001220703125,442.3299865722656,442.5799865722656,2684760
2025-01-22 17:30:00+00:00,444.2950134277344,445.7900085449219,443.95001220703125,444.739990234375,1622027
2025-01-22 18:30:00+00:00,445.55999755859375,445.8399963378906,443.6499938964844,444.30999755859375,1564180
2025-01-22 19:30:00+00:00,445.42999267578125,445.8900146484375,444.5799865722656,445.55999755859375,1491858
2025-01-22 20:30:00+00:00,446.1600036621094,447.2699890136719,444.8599853515625,445.42999267578125,2990904
2025-01-23 14:30:00+00:00,443.17010498046875,444.4800109863281,441.5047912597656,442.0,2830204
2025-01-23 15:30:00+00:00,443.5539855957031,443.8800048828125,442.25,443.19000244140625,1571462
2025-01-23 16:30:00+00:00,443.1000061035156,444.1400146484375,442.7799987792969,443.5994873046875,1090792
2025-01-23 17:30:00+00:00,443.114990234375,443.25,442.4302978515625,443.07000732421875,1414880
2025-01-23 18:30:00+00:00,444.3099060058594,444.5,443.1199951171875,443.1400146484375,1373338
